"postinro","vuosi","leave_m","leave_f","leave_mTaken","leave_fTaken","numFather","numMother","shareOver18","shareOverPaternity","shareNoLeave","shareUnderMaxMat"
"33400",2017,263,18,263,29,74,78,0.391891891891892,0,0.27027027027027,0
"33720",2017,263,18,263,24,234,270,0.35042735042735,0.0683760683760684,0.329059829059829,0.0185185185185185
"90800",2017,263,29,263,44,55,61,0.527272727272727,0.0363636363636364,0.2,0.0163934426229508
"40400",2017,263,29,263,33,43,44,0.534883720930233,0.0465116279069767,0.13953488372093,0
"70840",2017,263,45,263,48,100,107,0.62,0.04,0.1,0
"33710",2017,263,18,263,35.5,195,204,0.435897435897436,0.0512820512820513,0.230769230769231,0.00490196078431373
"40200",2017,263,18,263,34.5,38,40,0.447368421052632,0.0526315789473684,0.263157894736842,0
"33820",2017,263,45,263,53,96,100,0.572916666666667,0.0729166666666667,0.1875,0
"33800",2017,263,37,263,44,55,54,0.618181818181818,0.0363636363636364,0.145454545454545,0.0185185185185185
"16100",2017,263,18,263,18,9,9,0.333333333333333,0,0.222222222222222,0
"33560",2017,263,29,263,49,80,81,0.5125,0.0625,0.25,0
"70940",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90620",2017,263,18,263,18,6,5,0.166666666666667,0,0.166666666666667,0
"90540",2017,263,35,263,42,180,182,0.594444444444444,0.0666666666666667,0.1,0.00549450549450549
"40800",2017,263,29,263,41.5,84,84,0.535714285714286,0.0595238095238095,0.166666666666667,0
"15240",2017,263,16,263,29,58,67,0.327586206896552,0,0.413793103448276,0.0298507462686567
"15540",2017,263,18,263,18,57,55,0.368421052631579,0.0526315789473684,0.12280701754386,0.0181818181818182
"90530",2017,263,18,263,29,34,34,0.441176470588235,0,0.323529411764706,0
"90630",2017,263,36,263,41,107,109,0.570093457943925,0.0654205607476635,0.0934579439252336,0.00917431192660551
"40250",2017,263,43,263,51,59,65,0.559322033898305,0.0847457627118644,0.186440677966102,0
"90670",2017,263,33,263,36,91,92,0.615384615384615,0.021978021978022,0.0769230769230769,0
"71680",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20300",2017,263,18,263,27,44,45,0.409090909090909,0.0681818181818182,0.25,0
"15610",2017,263,26,263,27,48,49,0.541666666666667,0.0208333333333333,0.104166666666667,0
"70870",2017,263,45,263,49,38,40,0.552631578947368,0.0526315789473684,0.131578947368421,0
"71480",2017,263,46,263,52.5,18,18,0.555555555555556,0.0555555555555556,0.111111111111111,0
"90550",2017,263,13,263,36,42,51,0.404761904761905,0.0238095238095238,0.404761904761905,0.0196078431372549
"33340",2017,263,18,263,28,42,42,0.380952380952381,0,0.261904761904762,0.0238095238095238
"20740",2017,263,18,263,50,84,96,0.476190476190476,0.0476190476190476,0.25,0
"70800",2017,263,18,263,27,31,30,0.483870967741935,0.032258064516129,0.161290322580645,0
"70700",2017,263,40,263,49.5,43,46,0.511627906976744,0.116279069767442,0.162790697674419,0.0217391304347826
"15830",2017,263,18,263,22.5,29,29,0.379310344827586,0.0689655172413793,0.241379310344828,0.0344827586206897
"15230",2017,263,32,263,34.5,47,49,0.574468085106383,0.0638297872340425,0.106382978723404,0
"33330",2017,263,20,263,31,46,48,0.5,0.0217391304347826,0.195652173913043,0
"40270",2017,263,27,263,42,138,142,0.528985507246377,0.0144927536231884,0.173913043478261,0.00704225352112676
"70150",2017,263,33,263,53,37,42,0.567567567567568,0.027027027027027,0.243243243243243,0
"90810",2017,263,18,263,47,25,25,0.48,0.04,0.32,0
"33500",2017,263,45,263,52,65,73,0.646153846153846,0.107692307692308,0.169230769230769,0
"40320",2017,263,18,263,40,54,59,0.481481481481481,0.0555555555555556,0.203703703703704,0
"70200",2017,263,18,263,22,44,47,0.363636363636364,0.0227272727272727,0.295454545454545,0
"34270",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71310",2017,263,18,263,26.5,7,7,0.428571428571429,0,0.142857142857143,0
"15100",2017,263,30,263,44,41,49,0.560975609756098,0.024390243902439,0.170731707317073,0
"15810",2017,263,18,263,18,19,18,0.315789473684211,0,0.157894736842105,0
"70400",2017,263,29,263,29.5,6,6,0.5,0,0,0
"33210",2017,263,18,263,32,32,33,0.375,0.03125,0.28125,0
"70420",2017,263,18,263,44,15,15,0.466666666666667,0,0.266666666666667,0
"90580",2017,263,13,263,18,32,36,0.28125,0,0.40625,0.0277777777777778
"33840",2017,263,17,263,33,30,27,0.433333333333333,0.0333333333333333,0.333333333333333,0.037037037037037
"73460",2017,263,17,263,18,6,6,0.333333333333333,0,0.166666666666667,0
"40500",2017,263,34,263,52,43,44,0.511627906976744,0.0232558139534884,0.209302325581395,0.0227272727272727
"15340",2017,263,18,263,37.5,31,31,0.483870967741935,0.0645161290322581,0.161290322580645,0
"33230",2017,263,21,263,44,36,38,0.555555555555556,0.0277777777777778,0.222222222222222,0.0263157894736842
"90520",2017,263,16,263,20,68,73,0.323529411764706,0.0147058823529412,0.367647058823529,0.0273972602739726
"15320",2017,263,21,263,29,32,32,0.5,0,0.125,0
"34240",2017,263,16,263,18,14,14,0.285714285714286,0,0.214285714285714,0
"71520",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40720",2017,263,18,263,44,20,19,0.45,0.05,0.35,0
"20720",2017,263,27,263,46.5,42,45,0.523809523809524,0.0476190476190476,0.238095238095238,0.0444444444444444
"40900",2017,263,36,263,49,27,27,0.592592592592593,0.037037037037037,0.148148148148148,0
"33240",2017,263,18,263,53,15,15,0.466666666666667,0.0666666666666667,0.266666666666667,0
"40420",2017,263,26,263,42,50,52,0.56,0.04,0.18,0
"15170",2017,263,18,263,18,28,36,0.357142857142857,0.0357142857142857,0.214285714285714,0.0277777777777778
"15300",2017,263,18,263,18,34,36,0.323529411764706,0,0.235294117647059,0
"70780",2017,263,18,263,38.5,45,45,0.422222222222222,0.0444444444444444,0.244444444444444,0.0444444444444444
"33410",2017,263,18,263,18,42,43,0.333333333333333,0.0476190476190476,0.238095238095238,0
"73350",2017,263,41,263,41,5,5,0.8,0,0,0
"20900",2017,263,18,263,41,112,119,0.5,0.0357142857142857,0.205357142857143,0.00840336134453781
"21330",2017,263,33,263,37.5,18,19,0.611111111111111,0,0.111111111111111,0
"70620",2017,263,18,263,18,13,14,0.307692307692308,0.0769230769230769,0.230769230769231,0.0714285714285714
"15200",2017,263,11,263,30.5,22,24,0.318181818181818,0,0.454545454545455,0
"20520",2017,263,18,263,18,17,18,0.352941176470588,0.0588235294117647,0.176470588235294,0.0555555555555556
"33200",2017,263,21,263,52,29,30,0.517241379310345,0.172413793103448,0.275862068965517,0.0333333333333333
"40820",2017,263,28,263,31,12,13,0.583333333333333,0,0.25,0
"20460",2017,263,17,263,18,35,36,0.257142857142857,0.0571428571428571,0.285714285714286,0
"20880",2017,263,18,263,47,22,18,0.409090909090909,0.0454545454545455,0.318181818181818,0
"40530",2017,263,42,263,48,83,84,0.590361445783133,0.0843373493975904,0.156626506024096,0.0119047619047619
"70300",2017,263,17,263,18,11,13,0.272727272727273,0,0.363636363636364,0
"71570",2017,263,36,263,43.5,22,21,0.545454545454545,0.0909090909090909,0.181818181818182,0
"72100",2017,263,33,263,48,8,8,0.5,0.125,0.125,0
"40700",2017,263,18,263,18,28,27,0.357142857142857,0.107142857142857,0.25,0
"70280",2017,263,52,263,54,19,19,0.578947368421053,0.105263157894737,0.368421052631579,0.0526315789473684
"15900",2017,263,54,263,54,8,8,1,0.25,0,0
"20200",2017,263,30,263,43,18,19,0.5,0.166666666666667,0.111111111111111,0.0526315789473684
"15550",2017,263,18,263,18,31,31,0.387096774193548,0,0.161290322580645,0
"41160",2017,263,30,263,35.5,51,54,0.549019607843137,0.0196078431372549,0.137254901960784,0
"73770",2017,263,54,263,54,5,5,0.8,0.2,0,0
"40640",2017,263,15,263,18,32,35,0.25,0,0.4375,0.114285714285714
"41860",2017,263,54,263,54,7,8,0.571428571428571,0,0.142857142857143,0
"40630",2017,263,18,263,42,25,28,0.44,0.08,0.24,0
"15160",2017,263,33,263,41,38,41,0.631578947368421,0.0789473684210526,0.131578947368421,0
"70600",2017,263,23,263,34,28,34,0.5,0.0714285714285714,0.142857142857143,0.0294117647058824
"15950",2017,263,26,263,32,28,31,0.571428571428571,0.0357142857142857,0.0714285714285714,0.032258064516129
"41140",2017,263,33,263,33,9,12,0.666666666666667,0,0,0
"33520",2017,263,18,263,23.5,8,10,0.375,0,0.25,0.1
"71750",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71650",2017,263,44,263,47.5,5,5,0.8,0,0.2,0
"90820",2017,263,18,263,30,34,33,0.411764705882353,0,0.264705882352941,0
"90650",2017,263,18,263,41,104,104,0.461538461538462,0.0576923076923077,0.192307692307692,0.00961538461538462
"71150",2017,263,18,263,54,9,8,0.444444444444444,0.222222222222222,0.222222222222222,0
"15840",2017,263,18,263,18,19,20,0.263157894736842,0,0.157894736842105,0
"40340",2017,263,11,263,18,62,74,0.241935483870968,0.0161290322580645,0.467741935483871,0.0135135135135135
"34260",2017,263,0,263,54,7,5,0.428571428571429,0.142857142857143,0.571428571428571,0
"33250",2017,263,36,263,48,25,23,0.56,0.16,0.24,0
"90560",2017,263,22,263,29.5,20,22,0.5,0.05,0.2,0
"70110",2017,263,18,263,52,7,9,0.428571428571429,0,0.285714285714286,0
"15560",2017,263,18,263,18,24,27,0.416666666666667,0.0416666666666667,0.0416666666666667,0
"15580",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20500",2017,263,24,263,43,32,37,0.53125,0.0625,0.21875,0
"15850",2017,263,18,263,18.5,6,5,0.333333333333333,0,0.333333333333333,0
"71720",2017,263,54,263,54,7,7,0.857142857142857,0.142857142857143,0,0
"71730",2017,263,29,263,33.5,5,5,0.6,0,0.2,0
"41930",2017,263,18,263,18,10,9,0.4,0.1,0.1,0
"33530",2017,263,23,263,29,42,44,0.523809523809524,0,0.119047619047619,0.0227272727272727
"40600",2017,263,18,263,18,10,10,0.3,0,0.3,0
"90510",2017,263,33,263,45,20,20,0.65,0,0.3,0
"41800",2017,263,18,263,18,29,25,0.275862068965517,0.0344827586206897,0.310344827586207,0
"15520",2017,263,13,263,24,18,16,0.388888888888889,0,0.277777777777778,0.0625
"20250",2017,263,31,263,32,8,8,0.625,0,0.125,0
"21340",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40620",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73300",2017,263,18,263,22.5,21,22,0.476190476190476,0,0.142857142857143,0
"15110",2017,263,13,263,24,20,19,0.3,0,0.4,0
"90840",2017,263,17,263,18,18,17,0.333333333333333,0.0555555555555556,0.222222222222222,0
"41450",2017,263,36,263,36,6,6,0.5,0,0,0
"70260",2017,263,46,263,49,26,27,0.730769230769231,0.0769230769230769,0.115384615384615,0
"33680",2017,263,21,263,38.5,10,10,0.5,0,0.2,0
"15800",2017,263,17,263,18,25,24,0.24,0.04,0.28,0
"41940",2017,263,34,263,42,12,12,0.666666666666667,0.0833333333333333,0.0833333333333333,0
"33700",2017,263,51,263,53.5,16,18,0.625,0.1875,0.25,0
"71130",2017,263,22,263,22,5,5,0.6,0,0,0
"71160",2017,263,18,263,35,9,10,0.444444444444444,0,0.111111111111111,0
"15460",2017,263,NA,263,NA,NA,5,NA,NA,NA,0
"71360",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90660",2017,263,17,263,17,6,6,0.166666666666667,0,0,0
"71775",2017,NA,12,NA,18,5,NA,0.2,0,0.4,NA
"71330",2017,263,18,263,18,5,5,0.2,0,0.2,0
"41820",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41630",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33180",2017,263,34,263,45,12,12,0.583333333333333,0.0833333333333333,0.0833333333333333,0
"41710",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73360",2017,263,18,263,18,5,5,0.4,0,0,0
"73320",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71660",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73710",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71760",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73410",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16160",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71745",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71610",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20960",2017,263,NA,263,NA,NA,5,NA,NA,NA,0
"20730",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73810",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71490",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40270",2018,263,18,263,18,143,145,0.321678321678322,0.013986013986014,0.195804195804196,0
"33230",2018,263,18,263,18,39,37,0.358974358974359,0.0769230769230769,0.179487179487179,0
"20540",2018,263,17,263,18,190,190,0.315789473684211,0.0631578947368421,0.315789473684211,0.0157894736842105
"70840",2018,263,18,263,18,122,123,0.344262295081967,0.0245901639344262,0.172131147540984,0.00813008130081301
"33180",2018,263,54,263,54,9,10,0.555555555555556,0,0.111111111111111,0
"33720",2018,263,17,263,18,229,247,0.240174672489083,0.0393013100436681,0.37117903930131,0.0242914979757085
"90530",2018,263,17,263,18,47,50,0.25531914893617,0.0212765957446809,0.340425531914894,0
"20740",2018,263,18,263,18,90,96,0.377777777777778,0.0333333333333333,0.233333333333333,0.03125
"20720",2018,263,18,263,32.5,40,42,0.45,0.05,0.15,0
"70100",2018,263,18,263,35.5,44,45,0.431818181818182,0.0454545454545455,0.227272727272727,0.0222222222222222
"90630",2018,263,18,263,18,91,95,0.340659340659341,0.021978021978022,0.153846153846154,0
"70280",2018,263,18,263,18,17,19,0.294117647058824,0.0588235294117647,0.235294117647059,0
"40530",2018,263,18,263,18,54,56,0.351851851851852,0.0740740740740741,0.0925925925925926,0
"20360",2018,263,15,263,18,87,90,0.229885057471264,0.0459770114942529,0.390804597701149,0.0222222222222222
"33400",2018,263,18,263,27.5,87,91,0.436781609195402,0.0574712643678161,0.241379310344828,0.010989010989011
"15150",2018,263,15,263,18,24,30,0.125,0,0.333333333333333,0.0333333333333333
"90540",2018,263,18,263,18,168,176,0.369047619047619,0.0297619047619048,0.178571428571429,0
"70460",2018,263,18,263,18,33,37,0.272727272727273,0.0606060606060606,0.181818181818182,0.027027027027027
"20750",2018,263,2,263,18,50,58,0.2,0.02,0.5,0.0344827586206897
"33560",2018,263,18,263,18,64,70,0.375,0.046875,0.171875,0
"40800",2018,263,18,263,18,65,65,0.323076923076923,0,0.138461538461538,0
"20100",2018,263,18,263,18,172,179,0.337209302325581,0.0465116279069767,0.284883720930233,0.0111731843575419
"20610",2018,263,0,263,18,141,176,0.170212765957447,0.0425531914893617,0.531914893617021,0.0340909090909091
"40520",2018,263,18,263,18,171,173,0.345029239766082,0.0409356725146199,0.216374269005848,0.0115606936416185
"70820",2018,263,18,263,22,180,188,0.411111111111111,0.0388888888888889,0.194444444444444,0
"40640",2018,263,18,263,18,47,51,0.297872340425532,0.0638297872340425,0.25531914893617,0.0392156862745098
"33300",2018,263,18,263,34,52,54,0.461538461538462,0.0384615384615385,0.134615384615385,0
"33710",2018,263,18,263,18,213,228,0.295774647887324,0.0469483568075117,0.267605633802817,0.0087719298245614
"70150",2018,263,18,263,18,35,36,0.314285714285714,0.0571428571428571,0.257142857142857,0.0277777777777778
"90670",2018,263,19,263,28,118,122,0.5,0.00847457627118644,0.0847457627118644,0.00819672131147541
"15110",2018,263,15,263,18,20,24,0.3,0.15,0.3,0
"20700",2018,263,17,263,35,27,32,0.37037037037037,0.0740740740740741,0.37037037037037,0
"90510",2018,263,18,263,18,26,27,0.346153846153846,0.0769230769230769,0.192307692307692,0.037037037037037
"15140",2018,263,18,263,18,79,81,0.265822784810127,0.0632911392405063,0.30379746835443,0.0246913580246914
"15840",2018,263,18,263,18,21,29,0.333333333333333,0.0952380952380952,0.19047619047619,0
"15800",2018,263,9,263,29,16,19,0.3125,0.0625,0.4375,0.0526315789473684
"40100",2018,263,18,263,18,62,75,0.32258064516129,0.032258064516129,0.209677419354839,0.0133333333333333
"20320",2018,263,18,263,18,150,159,0.38,0.0266666666666667,0.206666666666667,0.00628930817610063
"33900",2018,263,18,263,18,120,131,0.283333333333333,0.0333333333333333,0.291666666666667,0
"70800",2018,263,18,263,18,34,35,0.382352941176471,0.0588235294117647,0.117647058823529,0
"40400",2018,263,18,263,22,43,47,0.465116279069767,0.0465116279069767,0.13953488372093,0
"40340",2018,263,2,263,18,54,61,0.148148148148148,0.0185185185185185,0.5,0.0163934426229508
"33530",2018,263,19,263,35,38,37,0.5,0.0263157894736842,0.210526315789474,0.027027027027027
"33580",2018,263,18,263,18,157,165,0.32484076433121,0.0382165605095541,0.184713375796178,0.00606060606060606
"20880",2018,263,18,263,28,23,24,0.391304347826087,0,0.260869565217391,0
"41140",2018,263,18,263,18,10,11,0.4,0,0,0
"15610",2018,263,18,263,18,53,51,0.283018867924528,0.0377358490566038,0.245283018867925,0
"40320",2018,263,18,263,18,49,58,0.36734693877551,0.0204081632653061,0.224489795918367,0.0172413793103448
"20520",2018,263,18,263,18,21,21,0.333333333333333,0,0.19047619047619,0
"34260",2018,263,18,263,18,6,6,0.333333333333333,0,0,0
"15550",2018,263,18,263,18,39,38,0.358974358974359,0.0769230769230769,0.205128205128205,0.0263157894736842
"71310",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90800",2018,263,18,263,18,63,59,0.333333333333333,0.0476190476190476,0.126984126984127,0
"73410",2018,263,35,263,35.5,6,6,0.666666666666667,0,0,0
"41120",2018,263,18,263,18,30,30,0.266666666666667,0,0.1,0
"33820",2018,263,18,263,20.5,98,99,0.448979591836735,0.0306122448979592,0.122448979591837,0.0101010101010101
"40500",2018,263,18,263,24,20,20,0.35,0.05,0.3,0
"40420",2018,263,18,263,18,47,51,0.361702127659574,0.0425531914893617,0.127659574468085,0
"40200",2018,263,18,263,24,38,37,0.394736842105263,0.0526315789473684,0.210526315789474,0
"20500",2018,263,18,263,43,36,40,0.388888888888889,0.138888888888889,0.305555555555556,0.025
"33540",2018,263,18,263,30,51,51,0.411764705882353,0.0588235294117647,0.274509803921569,0
"20300",2018,263,18,263,33,48,48,0.395833333333333,0.0625,0.3125,0.0208333333333333
"33270",2018,263,18,263,35,68,68,0.397058823529412,0.0588235294117647,0.308823529411765,0.0588235294117647
"15540",2018,263,18,263,18,42,44,0.285714285714286,0.0238095238095238,0.238095238095238,0
"20210",2018,263,13,263,18,43,45,0.13953488372093,0,0.348837209302326,0.0222222222222222
"90850",2018,263,17,263,18,21,22,0.142857142857143,0,0.285714285714286,0
"15680",2018,263,18,263,18,38,37,0.394736842105263,0,0.184210526315789,0
"70200",2018,263,18,263,35.5,62,62,0.387096774193548,0.0483870967741935,0.258064516129032,0
"15240",2018,263,17,263,18,57,57,0.263157894736842,0,0.333333333333333,0.0350877192982456
"15230",2018,263,18,263,18,27,27,0.148148148148148,0.037037037037037,0.185185185185185,0
"90830",2018,263,18,263,18,80,80,0.25,0.025,0.1625,0
"33310",2018,263,17,263,18,60,70,0.216666666666667,0.0166666666666667,0.333333333333333,0
"41930",2018,263,25,263,33,6,5,0.5,0.333333333333333,0.166666666666667,0
"90650",2018,263,18,263,18,99,103,0.353535353535354,0.0202020202020202,0.181818181818182,0.00970873786407767
"20730",2018,263,17,263,18,10,8,0.1,0,0.4,0
"41800",2018,263,22,263,34,27,27,0.518518518518518,0,0.185185185185185,0
"20240",2018,263,13,263,18,44,43,0.0909090909090909,0,0.409090909090909,0.0232558139534884
"15200",2018,263,18,263,18,27,35,0.296296296296296,0.037037037037037,0.296296296296296,0
"70110",2018,263,18,263,19,17,16,0.411764705882353,0,0.235294117647059,0
"15160",2018,263,18,263,36,52,51,0.423076923076923,0.0384615384615385,0.25,0
"15830",2018,263,18,263,30.5,24,28,0.375,0,0.333333333333333,0
"33200",2018,263,18,263,23.5,37,39,0.432432432432432,0.0540540540540541,0.189189189189189,0
"41940",2018,263,20,263,22,12,13,0.5,0,0.0833333333333333,0
"70780",2018,263,18,263,29,41,46,0.48780487804878,0.0487804878048781,0.170731707317073,0
"40740",2018,263,18,263,18,72,76,0.291666666666667,0.0416666666666667,0.208333333333333,0.0263157894736842
"40250",2018,263,18,263,18,51,56,0.411764705882353,0,0.137254901960784,0
"20900",2018,263,18,263,29,129,136,0.410852713178295,0.0542635658914729,0.271317829457364,0
"33340",2018,263,18,263,18,52,59,0.403846153846154,0.0384615384615385,0.153846153846154,0
"90580",2018,263,15,263,18,43,41,0.232558139534884,0.0465116279069767,0.348837209302326,0
"90560",2018,263,18,263,18,23,23,0.391304347826087,0,0.130434782608696,0
"15170",2018,263,18,263,18,27,35,0.296296296296296,0.0740740740740741,0.259259259259259,0
"33730",2018,263,18,263,18,35,35,0.371428571428571,0.0571428571428571,0.114285714285714,0
"20400",2018,263,18,263,18,44,44,0.318181818181818,0,0.159090909090909,0
"41860",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70620",2018,263,38,263,45,16,13,0.5625,0.0625,0.1875,0
"15900",2018,263,9,263,18,9,9,0.222222222222222,0.111111111111111,0.333333333333333,0
"33330",2018,263,18,263,18,33,41,0.303030303030303,0,0.242424242424242,0
"20810",2018,263,18,263,18,127,134,0.401574803149606,0.078740157480315,0.181102362204724,0.0149253731343284
"90660",2018,NA,11,NA,14.5,6,NA,0,0,0.333333333333333,NA
"33500",2018,263,18,263,18,75,81,0.28,0.12,0.24,0.0123456790123457
"40900",2018,263,18,263,18,19,20,0.315789473684211,0.105263157894737,0.315789473684211,0
"33520",2018,263,18,263,24,5,5,0.4,0,0.2,0
"15340",2018,263,18,263,18,22,22,0.318181818181818,0,0.0909090909090909,0
"90550",2018,263,17,263,18,38,43,0.289473684210526,0.0263157894736842,0.342105263157895,0
"15300",2018,263,18,263,18,39,41,0.179487179487179,0,0.205128205128205,0
"70420",2018,263,18,263,18,26,27,0.384615384615385,0.115384615384615,0.192307692307692,0
"90810",2018,263,45,263,46.5,19,22,0.631578947368421,0.0526315789473684,0.157894736842105,0
"70260",2018,263,17,263,18,28,31,0.25,0.0714285714285714,0.357142857142857,0
"41160",2018,263,18,263,21.5,48,52,0.4375,0.0416666666666667,0.166666666666667,0
"90570",2018,263,18,263,18,66,70,0.378787878787879,0.0606060606060606,0.227272727272727,0
"34240",2018,263,17,263,18,18,19,0.333333333333333,0.0555555555555556,0.222222222222222,0
"70600",2018,263,20,263,30,22,22,0.5,0.0909090909090909,0.136363636363636,0
"70700",2018,263,17,263,18,36,34,0.305555555555556,0.0555555555555556,0.361111111111111,0.0294117647058824
"33410",2018,263,18,263,18,45,49,0.355555555555556,0.0444444444444444,0.133333333333333,0.0204081632653061
"71570",2018,263,18,263,18,16,16,0.375,0,0.0625,0
"15100",2018,263,18,263,18,47,50,0.340425531914894,0.0425531914893617,0.191489361702128,0
"40700",2018,263,17,263,18,33,33,0.272727272727273,0.0606060606060606,0.242424242424242,0
"70500",2018,263,18,263,18,38,49,0.289473684210526,0.0263157894736842,0.263157894736842,0
"33420",2018,263,32,263,36,14,14,0.714285714285714,0.142857142857143,0.0714285714285714,0
"90520",2018,263,15,263,24,51,55,0.313725490196078,0.0196078431372549,0.372549019607843,0.0181818181818182
"15520",2018,263,18,263,20.5,16,16,0.4375,0,0.125,0
"71650",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71330",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34270",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70340",2018,263,18,263,32,34,39,0.470588235294118,0,0.264705882352941,0.0256410256410256
"20460",2018,263,18,263,18,30,33,0.3,0.0333333333333333,0.3,0
"20960",2018,263,31,263,49.5,8,8,0.5,0.125,0.25,0
"90620",2018,263,32,263,45,8,7,0.625,0.125,0.25,0
"33240",2018,263,18,263,30,18,16,0.444444444444444,0.111111111111111,0.222222222222222,0
"40720",2018,263,17,263,21,16,15,0.3125,0.0625,0.375,0
"71760",2018,263,24,263,36,5,5,0.6,0,0.4,0
"33610",2018,263,22,263,33,44,47,0.5,0.0227272727272727,0.181818181818182,0
"15500",2018,263,0,263,18,49,59,0.102040816326531,0,0.591836734693878,0.0169491525423729
"90820",2018,263,18,263,18,30,31,0.166666666666667,0.0333333333333333,0.2,0
"33800",2018,263,18,263,21,47,48,0.48936170212766,0.0212765957446809,0.127659574468085,0.0208333333333333
"40620",2018,263,12,263,18,9,9,0.222222222222222,0,0.333333333333333,0
"33700",2018,263,18,263,39,18,16,0.388888888888889,0.0555555555555556,0.277777777777778,0
"16100",2018,263,18,263,18,9,6,0.222222222222222,0,0.111111111111111,0
"71480",2018,263,18,263,24,14,13,0.428571428571429,0.0714285714285714,0.214285714285714,0
"15950",2018,263,18,263,20,30,29,0.333333333333333,0.0666666666666667,0.333333333333333,0.0344827586206897
"15210",2018,263,17,263,18,34,38,0.294117647058824,0.0588235294117647,0.294117647058824,0.0263157894736842
"70870",2018,263,18,263,29.5,33,33,0.424242424242424,0.0303030303030303,0.212121212121212,0
"41820",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40630",2018,263,17,263,18,23,24,0.217391304347826,0.130434782608696,0.478260869565217,0.0416666666666667
"70400",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73500",2018,263,18,263,18,5,5,0,0,0,0
"71745",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40600",2018,263,18,263,18,14,16,0.214285714285714,0.0714285714285714,0.214285714285714,0
"33680",2018,263,18,263,18,12,12,0.25,0,0.166666666666667,0
"72100",2018,263,18,263,31.5,11,9,0.363636363636364,0.0909090909090909,0.272727272727273,0
"73460",2018,263,18,263,30,5,6,0.4,0,0.2,0
"70300",2018,263,30,263,30.5,8,10,0.5,0,0,0
"40660",2018,NA,17,NA,18,5,NA,0,0,0.4,NA
"41840",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71150",2018,263,0,263,18,7,6,0,0,0.571428571428571,0
"15320",2018,263,17,263,18,40,40,0.25,0.1,0.15,0.025
"40820",2018,263,18,263,18,12,12,0.333333333333333,0,0.25,0.0833333333333333
"90840",2018,263,18,263,18,28,25,0.321428571428571,0,0.214285714285714,0
"71160",2018,263,18,263,35,9,9,0.444444444444444,0.111111111111111,0.222222222222222,0
"15850",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33210",2018,263,18,263,30,28,30,0.392857142857143,0.107142857142857,0.25,0.0333333333333333
"33250",2018,263,18,263,18,18,17,0.277777777777778,0,0.222222222222222,0
"20200",2018,263,41,263,41.5,11,9,0.545454545454545,0.0909090909090909,0.0909090909090909,0
"33840",2018,263,18,263,18,25,27,0.28,0.04,0.28,0
"73770",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20380",2018,263,0,263,30,31,30,0.225806451612903,0,0.580645161290323,0.0666666666666667
"70940",2018,263,47,263,47,5,5,0.6,0,0,0
"73470",2018,NA,17,NA,17.5,5,NA,0,0,0.2,NA
"15560",2018,263,17,263,18,21,26,0.333333333333333,0.0476190476190476,0.238095238095238,0
"73350",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15810",2018,263,18,263,18,12,13,0.25,0.0833333333333333,0.25,0
"71730",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71720",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
